doc_id,title,year,doi,source,keywords,cluster_id,tema_auto
e733eab6a48c,,2015.0,10.1016/j.palaeo.2015.06.024,rclone_drive,,2,"Tema 2: climate, change, land, water"
382339dfb67c,ArticleSeason Spotter: Using Citizen Science to Validate andScale Plant Phenology from Near-SurfaceRemote Sensing,2016.0,10.3390/rs8090726,rclone_drive,citizen science; crowdsourcing; phenology; PhenoCam; landscape ecology; spatial scaling,4,"Tema 4: aerosol, ocean, ozone, surface"
a8ea48b86836,Artificial Intelligence: The New Inevitability of Contemporary Society,2023.0,10.51738/Kpolisa2023.20.3r.88smm,rclone_drive,artificial intelligence; legal regulation; fourth,0,"Tema 0: research, environmental, systems, change"
de930b83f24e,"Geosci. Model Dev., 13, 2879–2903, 2020https://doi.org/10.5194/gmd-13-2879-2020© Author(s) 2020. This work is distributed underthe Creative Commons Attribution 4.0 License.",2020.0,10.5194/gmd-13-2879-2020,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
872dc53625ba,Vol.:(0123456789),2023.0,10.1007/s13243-023-00127-y,rclone_drive,Turbocharger remanufacturing; Life Cycle Assessment (LCA); Environmental,0,"Tema 0: research, environmental, systems, change"
5bff1d514c6f,ArticleUAS-SfM for Coastal Research: Geomorphic FeatureExtraction and Land Cover Classiﬁcation fromHigh-Resolution Elevation and Optical Imagery,2017.0,10.3390/rs9101020,rclone_drive,coastal change; drones; elevation model; geomorphic feature extraction; land cover,2,"Tema 2: climate, change, land, water"
f0a2934179da,ORIGINAL RESEARCHpublished: 24 May 2019doi: 10.3389/fsufs.2019.00037,2019.0,10.3389/fsufs.2019.00037,rclone_drive,climate change; innovation platform; Latin America; smallholder farmers; participatory research,0,"Tema 0: research, environmental, systems, change"
696225ea4608,"Atmos. Chem. Phys., 12, 4245–4258, 2012www.atmos-chem-phys.net/12/4245/2012/doi:10.5194/acp-12-4245-2012© Author(s) 2012. CC Attribution 3.0 License.",2012.0,10.5194/acp-12-4245-2012,rclone_drive,,0,"Tema 0: research, environmental, systems, change"
9332337f0264,•ARTICLE•November 2023 Vol.66 No.11: 2579–2593,2023.0,10.1007/s11430-023-1181-3,rclone_drive,Rainfall; Haze; Diabatic heating; Anticyclonic anomaly; Eastern China,0,"Tema 0: research, environmental, systems, change"
d5b07df05073,ArticleUnderstanding the Effects of Climate Changeon Urban Stormwater Infrastructures in theLas Vegas Valley,2016.0,10.3390/hydrology3040034,rclone_drive,climate change; urban stormwater; Flamingo and Tropicana watershed; HEC-HMS,2,"Tema 2: climate, change, land, water"
4e42a1b8b668,"Ecological Monographs, 86(2), 2016, pp. 146–171 © 2016 by the Ecological Society of America",2016.0,,rclone_drive,anaerobic respiration; carbon; database; ecosystem metabolism; efflux; global; greenhouse,2,"Tema 2: climate, change, land, water"
d15143a5db61,"Atmos. Chem. Phys., 16, 4191–4203, 2016www.atmos-chem-phys.net/16/4191/2016/doi:10.5194/acp-16-4191-2016© Author(s) 2016. CC Attribution 3.0 License.",2016.0,10.5194/acp-16-4191-2016,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
85ca6ecdaa67,Large scale surface–subsurface hydrological model to assess climate changeimpacts on groundwater reserves,2008.0,10.1016/j.jhydrol.2009.04.017,rclone_drive,Groundwater,2,"Tema 2: climate, change, land, water"
021bb1fb890f,"Citation: Kämpf, J. On the",2024.0,10.3390/jmse12010193,rclone_drive,plankton patches; island wakes; island mass effect; upwelling; hydrodynamic modeling,1,"Tema 1: species, marine, different, ecosystem"
b03ff798231c,The Natural Capital Indicator Framework (NCIF): A framework of indicators for national,,,rclone_drive,Common International Classification of Ecosystem Services (CICES); ecosystem,0,"Tema 0: research, environmental, systems, change"
ef58ed79c708,"Atmos. Chem. Phys., 11, 9643–9648, 2011www.atmos-chem-phys.net/11/9643/2011/doi:10.5194/acp-11-9643-2011© Author(s) 2011. CC Attribution 3.0 License.",2011.0,10.5194/acp-11-9643-2011,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
be5c91a921f4,HAL Id: hal-03026460,2020.0,,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
2d8cc36ed20c,ArticleConstraints to Vegetation Growth Reduced byRegion-Speciﬁc Changes in Seasonal Climate,2018.0,10.3390/cli7020027,rclone_drive,terrestrial ecosystems; GPP; LAI; CMIP5; CO2 fertilization effect; feedback,2,"Tema 2: climate, change, land, water"
e7ef0e01406b,ArticleMapping Tree Density in Forests of the SouthwesternUSA Using Landsat 8 Data,2017.0,10.3390/f8080287,rclone_drive,ﬁre suppression; tree density; Landsat 8; wildﬁre; restoration; Jemez mountains,3,"Tema 3: flow, vegetation, density, seagrass"
0353a5dd1bef,RESEARCH ARTICLE,2020.0,10.1007/s12524-021-01344-3,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
b06bf1bff222,"Atmos. Chem. Phys., 18, 3469–3483, 2018https://doi.org/10.5194/acp-18-3469-2018© Author(s) 2018. This work is distributed underthe Creative Commons Attribution 4.0 License.",2018.0,10.5194/acp-18-3469-2018,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
3ee3257f98aa,"Citation: Lovejoy, S.; Del Rio",2023.0,10.3390/meteorology2040029,rclone_drive,long-range forecasts; stochastic forecasts; scaling; weather; macroweather; hybrid models,2,"Tema 2: climate, change, land, water"
067768fbd4ed,Role of land cover changes for atmospheric CO2 increaseand climate change during the last 150 years,1999.0,10.1111/j.1365-2486.2004.00812.x,rclone_drive,atmospheric CO2 concentration; atmospheric d13CO2; biogeophysical effects; biosphere,2,"Tema 2: climate, change, land, water"
793376ec768c,"New Species in the Old World: Europe as a Frontier inBiodiversity Exploration, a Test Bed for 21st CenturyTaxonomy",2012.0,10.1371/journal.pone.0036881,rclone_drive,,1,"Tema 1: species, marine, different, ecosystem"
a8bdd2b9fae0,Discovery and measurement of an isotopically distinctsource of sulfate in Earth’s atmosphere,2008.0,,rclone_drive,,1,"Tema 1: species, marine, different, ecosystem"
01c1b654ae59,,2022.0,10.3390/biology,rclone_drive,pharmaceuticals; climate change; bioassay; biomarkers; oxidative stress,4,"Tema 4: aerosol, ocean, ozone, surface"
94ed12dbd804,University of Nebraska - Lincoln University of Nebraska - Lincoln DigitalCommons@University of Nebraska - Lincoln DigitalCommons@University of Nebraska - Lincoln,2009.0,10.1108/17568690911002898,rclone_drive,land planning; climatology; global warming; local economies; United States of America,2,"Tema 2: climate, change, land, water"
8c3069958dd2,PERFORMANCE AND CLIMATE CHANGE: EVOKING THEATRICAL LANDSCAPES TO INVESTIGATE CLIMATE CHANGE,2007.0,,rclone_drive,Performance; Australian Gothic; Climate Change,0,"Tema 0: research, environmental, systems, change"
